1,48,47
0,30,14
0,37,13
1,42,38
0,29,9
1,28,29
1,19,16
1,41,36
0,34,21
1,49,64
1,15,8
1,19,9
1,35,26
0,38,14
1,24,18
1,23,21
1,48,60
1,35,28
1,25,22
1,11,12
0,23,3
1,47,51
1,26,17
1,35,37
0,40,21
1,38,43
0,10,1
0,35,12
0,18,2
1,35,37
0,44,37
1,45,49
1,39,38
1,21,13
0,29,14
0,46,30
0,12,1
0,30,9
1,33,21
0,42,29
0,42,26
1,21,21
1,46,52
0,23,5
1,22,13
1,28,27
1,36,39
0,40,18
0,24,3
0,20,4
0,38,21
1,19,18
1,29,32
0,38,17
0,17,0
1,34,25
1,43,47
0,39,18
1,43,50
0,37,26
1,31,34
1,15,6
0,31,16
1,11,17
0,49,38
1,36,27
0,49,36
1,38,32
1,21,17
1,44,45
1,49,59
0,30,5
0,40,23
1,38,40
1,35,29
0,41,19
0,18,2
0,38,21
1,29,31
1,12,2
0,33,6
1,43,36
1,35,33
1,39,34
0,39,26
0,29,1
0,34,11
0,10,1
0,48,31
1,38,43
1,44,38
0,17,4
0,41,26
1,42,45
1,12,13
1,25,13
0,30,6
1,43,46
1,26,27
1,11,10
0,47,42
1,38,31
1,32,24
1,24,23
0,28,2
1,22,12
0,26,0
0,35,14
1,22,21
0,27,9
1,48,57
1,26,23
1,33,36
1,49,58
1,23,21
1,29,27
0,33,7
1,23,19
0,40,20
1,28,17
0,27,5
0,36,13
0,35,21
0,43,23
0,21,5
1,31,30
0,46,37
1,31,21
1,19,8
1,23,25
1,31,32
0,49,46
1,48,53
0,29,12
0,31,4
1,49,56
1,43,37
0,32,6
1,15,10
1,11,7
0,30,4
1,10,9
1,14,13
1,18,21
0,38,26
0,32,6
1,11,4
1,13,6
0,36,19
1,15,20
1,39,30
0,46,27
1,46,54
0,20,4
1,19,12
1,45,49
1,32,24
0,47,33
1,21,15
0,34,15
1,35,31
1,26,20
1,31,28
1,49,61
1,18,19
0,38,14
0,34,12
0,47,37
1,38,36
0,38,22
1,33,24
0,34,20
1,16,9
1,22,14
0,31,13
1,38,31
1,27,16
1,17,14
0,39,23
0,35,21
1,31,34
0,33,19
0,42,23
1,47,53
1,48,56
1,48,49
1,36,41
1,19,17
1,25,25
0,42,31
1,13,6
1,12,3
1,14,17
0,34,22
1,33,25
1,13,15
0,40,27
0,28,6
1,46,47
0,49,36
0,41,30
1,11,12
0,24,6
0,28,6
1,43,38
1,39,41
1,44,50
1,35,26
0,14,2
1,36,26
0,41,21
1,45,43
1,43,50
0,36,12
1,36,39
0,31,8
1,15,5
1,39,32
1,25,16
0,24,8
1,20,10
0,26,0
1,40,34
1,36,32
1,37,32
1,21,12
1,30,19
1,46,46
1,29,21
1,18,15
1,37,34
1,29,30
1,44,53
0,27,4
1,44,40
1,19,7
0,26,5
1,22,22
1,25,18
0,27,8
1,28,25
1,32,31
0,23,6
1,10,11
1,39,42
0,32,6
1,40,46
1,24,25
1,49,58
1,27,27
1,25,17
0,35,15
1,26,13
0,22,2
1,47,60
1,13,3
1,46,55
0,10,1
1,17,14
0,31,5
1,29,20
1,34,29
1,42,36
1,38,38
0,37,18
0,27,4
0,38,17
0,26,5
0,44,28
0,26,2
0,33,14
1,29,32
1,21,9
1,42,39
1,37,28
0,36,21
1,16,17
1,35,30
1,13,16
1,11,4
0,46,33
0,19,3
0,29,9
1,22,14
1,33,36
1,17,5
1,25,14
0,45,29
1,25,15
1,22,23
1,47,54
0,11,0
1,22,9
1,13,10
1,21,20
0,43,25
1,17,19
1,10,6
0,26,7
1,35,26
0,45,39
1,27,30
1,37,31
0,29,7
1,13,12
1,24,12
0,45,39
0,30,3
0,38,21
1,45,43
1,20,22
1,35,37
0,12,0
1,26,23
0,21,4
0,23,0
0,34,16
0,36,12
1,14,7
1,24,14
1,30,20
1,34,31
0,47,38
1,33,21
0,21,1
1,44,44
1,25,21
0,41,19
1,15,17
1,31,32
0,48,40
1,10,17
1,12,12
1,31,27
1,10,8
0,32,10
0,34,11
0,44,26
0,33,9
1,22,16
1,17,9
1,16,13
1,45,48
0,39,19
1,19,8
0,38,23
1,28,29
0,22,5
1,10,6
0,42,32
1,19,18
1,34,25
0,11,1
1,29,32
1,35,24
1,23,22
0,29,11
0,46,28
0,27,13
1,41,49
1,38,28
1,42,35
1,32,33
0,35,9
1,32,30
1,35,32
1,28,22
1,34,38
1,37,30
1,43,39
0,33,20
1,18,15
1,18,12
1,38,43
1,22,11
1,44,41
1,43,52
1,24,26
1,40,40
1,43,47
0,43,33
1,37,39
0,32,19
1,21,23
0,40,26
0,27,12
0,45,35
1,33,35
1,35,34
0,34,9
0,42,23
1,25,13
0,30,10
1,37,42
1,35,28
1,42,42
0,41,21
0,44,36
0,38,18
1,39,31
1,10,14
1,25,21
0,31,6
1,42,50
1,10,12
1,48,53
1,44,42
0,36,13
1,14,17
0,28,0
0,14,0
1,27,17
0,49,36
1,38,35
1,27,16
0,45,25
0,25,10
1,28,15
1,34,29
0,26,4
0,28,1
0,40,24
1,19,17
1,14,18
1,13,7
1,48,51
1,38,39
1,40,43
1,23,12
1,47,46
1,49,58
1,37,33
1,19,8
0,44,33
1,35,38
0,49,44
0,15,3
1,24,18
1,21,13
0,28,12
1,20,9
1,30,30
1,12,2
1,43,52
1,49,51
1,24,12
0,41,26
1,46,51
0,32,17
0,34,8
1,15,18
1,30,28
0,43,33
0,41,20
0,25,1
1,14,19
1,42,41
0,42,33
1,38,36
1,37,30
1,14,11
1,15,8
1,13,3
0,19,4
1,15,8
0,18,3
1,39,46
0,40,24
1,38,33
1,39,41
1,23,14
0,25,6
1,35,25
1,17,15
0,36,10
0,47,43
1,18,22
0,42,31
1,46,45
1,26,17
1,40,34
1,40,37
1,37,38
1,27,28
1,41,40
1,19,17
1,18,7
1,24,17
0,16,2
0,42,29
0,23,6
1,26,20
1,12,16
0,25,10
1,13,18
0,33,12
1,36,27
0,20,4
1,12,2
0,43,29
1,47,52
1,18,15
1,33,37
0,44,34
0,32,9
0,47,35
0,26,3
1,47,59
0,40,29
0,36,13
1,32,20
0,47,35
0,45,34
0,47,35
0,32,8
1,31,23
1,27,14
1,27,29
1,24,15
0,19,6
0,22,2
0,39,23
1,33,31
1,17,16
0,27,7
1,45,44
0,30,10
1,33,22
0,35,19
0,29,3
0,34,12
1,11,6
1,39,39
0,41,18
0,37,13
0,26,5
0,19,5
0,27,10
0,39,15
1,23,23
1,43,40
0,31,6
0,36,21
1,44,51
1,46,45
1,10,16
0,33,11
1,42,37
1,13,6
1,41,45
1,48,50
0,38,21
1,47,55
0,44,29
0,41,18
0,31,4
1,10,17
1,21,17
1,13,3
1,12,11
0,45,25
1,34,25
0,36,16
0,26,2
0,31,16
0,23,6
1,28,22
0,22,3
1,31,31
1,25,22
0,46,41
1,49,63
0,38,20
1,34,32
1,20,21
1,30,25
1,40,35
1,49,56
1,48,59
1,20,16
1,26,17
0,27,1
1,33,33
1,20,9
1,27,20
1,15,16
1,19,20
0,49,37
1,43,49
1,33,33
0,28,3
1,33,24
1,48,57
0,41,32
0,38,15
1,15,9
1,42,36
1,48,47
1,47,50
1,45,43
1,40,39
1,42,40
1,19,11
1,20,17
0,43,24
0,45,26
1,40,36
0,38,13
1,26,15
1,27,30
1,19,9
0,24,1
0,20,1
1,35,35
0,44,29
1,20,22
1,31,34
1,43,37
1,23,24
1,45,52
0,42,25
1,32,31
1,11,15
1,44,42
0,40,19
0,26,0
1,39,30
0,43,21
1,31,34
1,21,14
1,32,35
0,48,44
1,21,8
0,32,12
1,38,37
1,35,29
0,39,25
0,27,3
1,23,21
1,39,44
0,28,2
0,21,3
1,16,12
0,26,0
0,40,23
1,27,18
0,45,36
0,38,15
1,30,21
1,38,39
1,19,10
1,13,10
1,34,35
1,27,18
1,35,39
1,29,17
1,30,32
1,17,9
1,41,38
1,34,38
0,39,29
1,13,9
1,46,46
0,30,14
1,10,9
1,47,57
1,46,43
1,24,16
1,13,4
1,34,29
0,35,18
1,38,36
0,25,0
1,28,20
0,30,7
1,16,11
0,29,10
0,25,3
1,29,22
1,44,40
0,40,23
1,43,44
1,25,13
1,41,38
0,33,12
0,45,39
1,46,52
1,31,28
1,31,32
1,31,31
0,28,2
0,37,24
1,31,27
0,33,12
1,29,30
1,28,22
1,38,33
1,28,28
0,31,14
0,24,4
1,16,10
0,32,17
0,32,17
0,41,22
0,38,20
0,26,6
1,28,16
1,44,42
1,25,27
0,14,2
1,19,23
1,45,48
1,41,45
1,38,28
1,10,16
0,13,1
0,31,8
1,43,38
0,46,36
0,38,26
1,39,43
1,13,12
0,21,7
1,12,6
1,13,13
1,19,8
1,23,11
1,33,34
1,27,21
1,10,15
0,29,9
0,38,26
1,26,25
0,23,1
1,29,20
1,44,41
1,12,3
0,25,7
1,35,29
1,20,12
0,31,9
0,27,12
1,22,24
0,40,19
1,43,44
0,47,43
1,28,16
0,27,1
1,26,16
0,29,5
0,30,9
1,20,8
1,21,16
0,26,8
1,34,35
1,14,13
1,44,40
1,15,5
0,17,1
0,34,8
1,44,43
1,34,23
1,47,46
1,44,45
0,29,15
1,11,11
1,36,30
1,17,9
1,41,37
0,42,26
1,10,9
1,13,3
1,20,10
0,46,27
0,28,14
0,43,28
0,26,6
0,47,34
0,21,4
1,33,29
0,41,19
0,28,6
0,42,22
1,37,42
1,14,17
0,27,7
1,34,25
1,21,12
1,41,38
1,13,8
1,36,36
1,15,12
0,37,16
0,16,1
1,21,15
1,40,44
0,25,8
1,30,29
1,22,20
0,19,1
1,19,22
1,39,35
0,20,4
1,11,11
1,21,21
0,30,8
1,26,25
1,20,21
1,25,14
1,20,19
1,16,19
0,36,13
0,26,11
1,24,14
0,48,33
1,22,24
1,42,45
1,30,21
1,35,33
1,22,10
1,13,14
1,29,16
1,33,28
0,34,19
0,37,24
0,16,0
0,28,11
1,45,53
1,36,32
0,39,26
1,34,38
1,38,39
0,35,19
1,44,53
1,45,43
1,49,55
0,45,37
1,20,21
0,23,7
1,30,20
0,49,35
0,41,28
0,21,6
0,28,3
1,40,35
0,49,42
1,15,4
0,40,19
1,32,29
1,36,36
1,34,27
0,49,40
0,24,3
1,15,20
0,40,29
1,18,16
0,42,29
0,32,15
1,31,32
0,42,22
1,33,26
1,19,14
1,49,50
1,17,18
0,17,3
1,20,17
0,46,38
0,28,10
1,14,9
1,34,30
0,39,29
0,28,12
1,25,20
1,39,34
0,29,3
0,35,10
1,49,60
0,36,11
0,37,23
1,17,19
0,32,16
1,31,35
1,31,33
0,38,20
0,34,17
0,45,28
1,26,20
0,47,31
1,17,14
1,13,12
0,33,18
0,37,20
1,41,39
0,26,6
0,47,32
1,29,28
0,46,28
1,37,32
1,46,55
1,35,30
1,21,21
0,26,3
1,48,51
1,18,15
1,16,11
1,38,34
0,24,8
1,16,11
1,45,47
1,33,22
0,38,27
1,44,43
1,39,35
1,40,34
1,16,14
1,15,9
0,40,22
1,18,7
1,24,11
0,36,14
0,26,6
1,27,24
1,35,27
0,38,21
1,44,42
1,16,13
1,16,17
1,44,47
0,38,20
0,49,39
1,30,29
1,16,9
1,28,31
0,27,12
1,46,48
0,29,4
1,28,16
1,48,47
1,12,3
1,35,32
0,23,9
1,27,17
1,18,13
1,13,9
1,17,5
1,19,22
0,22,2
1,15,4
1,41,43
1,20,11
0,28,1
0,28,4
1,20,23
0,20,3
1,33,23
0,30,12
1,39,41
0,44,24
0,48,41
1,31,24
1,29,26
1,42,38
1,22,24
0,37,23
1,32,23
0,35,22
0,21,3
1,33,29
1,42,43
1,44,46
0,46,36
1,20,15
1,17,10
0,23,4
1,19,14
0,34,13
0,28,8
1,37,42
0,47,37
0,21,1
0,36,17
0,25,10
1,25,15
1,29,19
1,34,37
0,49,46
1,25,21
1,17,18
1,25,15
1,44,38
1,21,13
0,40,24
0,47,41
1,23,15
0,34,22
0,40,20
1,42,47
1,10,3
0,37,17
1,23,11
1,12,3
0,31,8
0,21,2
0,40,30
0,16,0
0,42,23
1,49,59
1,22,17
0,17,4
0,23,1
1,47,49
0,46,33
0,30,3
0,31,7
1,44,54
0,22,6
1,47,56
1,49,56
1,36,25
1,14,16
0,44,36
1,44,40
1,31,26
1,16,17
1,17,20
0,28,0
1,36,40
1,33,26
0,24,0
1,28,19
1,15,19
1,19,15
1,34,30
1,33,34
0,39,23
1,41,33
0,20,3
0,29,4
1,48,49
1,25,26
0,39,27
0,32,15
1,34,30
1,30,33
0,44,37
1,28,31
1,44,48
0,26,9
0,26,10
1,42,38
1,36,37
1,11,8
1,28,16
1,36,38
0,32,7
1,30,24
0,48,41
0,45,38
1,28,21
0,15,0
1,43,47
1,28,24
0,21,2
1,29,30
1,46,53
0,47,37
1,45,40
0,49,34
0,32,16
1,41,49
1,25,27
1,46,48
0,14,2
1,31,28
1,42,47
1,49,60
0,30,17
0,31,5
1,36,32
1,34,35
1,12,17
0,23,0
1,44,51
0,49,39
1,47,49
0,21,1
0,30,13
0,30,11
1,22,17
0,32,18
0,23,6
0,30,15
1,30,21
0,44,30
1,24,11
0,32,14
0,48,39
1,39,30
0,49,34
0,44,23
1,21,21
1,13,11
0,45,31
1,36,29
0,47,37
0,29,15
1,49,54
1,37,32
0,25,2
0,24,8
0,35,12
1,20,11
1,21,24
1,36,26
1,10,2
0,32,19
0,41,18
0,22,3
1,18,13
1,38,29
1,14,9
1,43,42
1,15,13
0,44,30
1,17,12
1,20,10
1,42,42
1,38,44
1,48,48
0,24,3
0,31,18
1,25,14
1,22,21
0,40,29
0,41,18
0,39,17
1,44,41
1,21,9
1,19,16
0,37,18
0,42,31
0,25,3
1,46,45
1,21,9
1,39,34
0,44,35
1,49,54
1,48,50
1,11,3
0,35,16
0,38,13
0,23,5
1,36,37
0,22,5
0,45,36
0,48,31
1,27,27
1,34,25
1,27,24
1,14,7
1,11,7
1,17,13
1,13,10
1,24,14
1,27,23
1,19,13
1,36,41
1,31,33
1,20,20
0,23,5
1,18,19
0,41,30
1,41,35
1,46,48
1,21,12
1,33,29
1,38,34
1,28,19
1,46,49
1,30,32
1,20,10
1,12,18
0,29,15
1,10,7
1,10,10
1,38,33
1,34,28
0,33,15
0,17,4
1,33,24
0,33,19
0,23,4
1,10,9
1,13,3
1,21,12
0,40,22
0,30,9
1,31,22
1,20,9
0,44,34
1,14,9
0,21,1
0,14,2
0,24,2
1,43,37
1,29,28
1,41,45
0,28,12
1,12,15
0,44,33
0,43,35
1,41,41
1,37,30
1,23,13
1,33,32
1,13,3
1,25,13
0,34,20
0,20,0
0,28,2
0,22,6
1,40,42
0,29,14
0,43,27
1,13,3
1,44,52
1,16,20
0,30,7
0,18,0
1,40,32
1,35,39
1,16,9
0,47,32
1,21,21
1,33,32
0,42,27
1,24,15
0,39,27
0,29,6
0,33,16
0,20,5
1,35,27
1,38,35
1,42,40
0,28,5
1,45,53
0,45,29
0,47,32
1,16,9
0,45,28
1,48,53
1,44,43
1,23,12
1,24,18
1,34,36
1,40,41
1,39,44
1,32,24
1,37,43
1,43,47
0,34,16
0,26,1
0,10,0
0,30,17
1,41,38
1,34,30
1,47,49
1,36,27
0,40,17
0,34,18
0,44,34
1,29,25
1,14,11
0,40,24
0,39,15
1,17,21
1,43,40
1,33,26
1,41,44
1,16,10
1,35,28
1,35,36
1,33,22
1,15,6
0,35,18
1,10,14
1,42,38
1,49,57
0,33,17
0,39,16
0,36,11
0,44,29
0,16,4
0,47,42
1,40,39
0,33,6
0,14,2
1,17,9
1,16,13
1,33,36
0,38,20
1,18,8
1,39,35
1,29,30
1,15,20
1,27,28
1,20,23
1,49,55
0,30,4
0,48,44
0,28,2
1,27,17
0,15,1
0,24,4
1,31,34
0,48,44
1,19,14
1,43,44
1,16,13
0,37,26
0,31,7
1,20,22
0,49,40
0,36,10
1,39,39
0,44,27
1,28,20
0,39,26
1,41,35
1,32,34
0,23,4
1,44,46
0,25,0
1,42,37
1,26,14
1,10,8
0,29,10
1,18,10
0,44,26
0,49,42
1,26,18
1,32,35
1,39,38
1,16,7
1,27,18
1,14,3
1,24,17
1,29,27
0,36,16
1,12,11
0,23,6
1,49,56
1,23,18
1,42,48
0,33,10
1,36,38
1,21,10
1,13,16
0,33,7
1,15,15
1,16,10
1,12,14
1,36,33
0,46,35
1,19,22
1,12,9
1,38,32
0,29,14
1,24,14
1,41,39
1,34,39
0,32,16
0,31,17
1,23,18
0,33,18
1,17,19
1,33,34
1,44,42
1,33,34
0,39,16
1,12,5
1,23,17
0,17,2
1,13,12
1,36,29
1,49,51
1,43,41
0,28,10
0,37,15
1,14,11
0,15,2
1,25,26
0,38,15
1,46,49
1,20,20
1,37,29
1,20,12
1,32,28
0,45,26
1,49,60
1,16,12
0,49,33
0,34,15
1,10,3
0,39,25
0,16,3
1,20,16
0,24,6
1,32,35
0,47,36
0,42,21
0,31,18
1,44,42
1,43,43
0,29,7
0,46,41
0,29,2
0,11,1
1,16,11
1,27,16
1,33,28
1,42,50
1,33,34
1,39,46
0,48,33
1,36,36
0,29,1
0,21,3
1,42,35
1,15,10
0,32,9
1,20,15
1,42,42
0,27,3
0,37,13
0,41,21
1,47,52
1,35,37
0,25,2
1,31,29
1,40,34
0,38,25
0,41,29
1,44,49
1,10,17
1,21,14
0,30,12
0,42,32
1,33,30
0,35,17
1,13,19
1,41,33
0,44,23
0,44,31
0,45,38
1,39,33
1,10,16
0,16,1
0,28,1
0,44,32
1,40,40
0,36,20
1,24,13
0,27,7
0,41,25
1,20,18
1,38,37
1,19,14
1,27,18
0,39,29
1,36,28
1,11,13
1,21,14
1,26,22
1,11,8
1,48,62
0,26,3
0,30,8
0,49,46
1,28,23
0,39,20
1,25,20
1,14,6
1,30,24
0,44,25
1,26,26
0,37,12
1,15,13
0,38,26
0,36,13
0,44,33
0,33,17
1,32,29
0,47,30
1,41,37
0,41,30
0,39,23
0,34,8
0,24,3
1,42,45
0,24,1
0,45,36
1,43,39
1,24,19
1,15,5
0,35,13
0,24,0
0,26,9
1,19,9
0,47,40
1,33,27
0,26,4
0,35,20
1,45,56
1,40,38
1,39,45
1,27,18
1,19,9
1,12,4
1,32,26
0,40,19
1,11,4
0,33,8
1,10,11
1,34,39
1,36,29
1,26,14
1,11,4
0,12,1
1,19,8
1,29,19
1,42,46
0,31,5
0,18,3
0,42,22
1,22,22
0,40,19
0,35,18
0,36,17
0,23,9
1,47,53
0,34,8
0,48,34
0,45,28
1,20,9
1,26,25
1,38,34
0,33,10
0,43,21
0,16,4
0,47,32
0,33,18
0,30,9
1,44,48
1,44,40
1,13,7
1,40,43
1,29,29
1,17,12
1,45,51
1,32,34
0,31,14
1,11,18
1,19,21
1,32,24
1,26,29
1,44,41
1,29,19
0,18,3
1,27,21
1,34,29
0,35,9
0,35,19
1,26,15
1,46,57
1,26,22
0,39,17
1,46,49
0,41,24
0,38,13
0,27,12
1,33,35
0,37,17
1,46,47
1,13,12
0,38,24
1,22,12
1,29,19
0,42,25
1,14,9
1,39,34
1,43,46
1,11,18
1,28,23
1,32,28
1,16,17
0,35,9
1,11,2
0,42,28
1,47,44
0,36,18
1,25,16
1,38,43
1,24,26
1,42,38
1,41,40
0,40,22
1,10,11
1,30,33
1,19,10
1,47,44
0,35,15
1,17,7
0,30,6
0,26,9
1,35,39
1,32,35
1,39,30
0,31,15
1,39,40
1,12,15
0,42,25
0,41,24
0,35,20
1,18,17
1,22,18
0,48,37
0,15,1
0,34,13
1,13,17
1,16,5
1,14,17
1,31,25
1,35,24
0,46,40
0,30,5
1,37,42
0,47,34
1,25,14
0,32,17
0,32,7
