Record  179 Prima prova: 45 Seconda prova: 62 Esito: AMMESSO
Record  180 Prima prova: 30 Seconda prova: 20 Esito: AMMESSO
Record  181 Prima prova: 32 Seconda prova: 42 Esito: AMMESSO
Record  182 Prima prova: 43 Seconda prova: 39 Esito: AMMESSO
Record  183 Prima prova: 19 Seconda prova: 32 Esito: AMMESSO
Record  184 Prima prova: 39 Seconda prova: 63 Esito: AMMESSO
Record  185 Prima prova: 49 Seconda prova: 33 Esito: NON AMMESSO
Record  186 Prima prova: 45 Seconda prova: 13 Esito: NON AMMESSO
Record  187 Prima prova: 26 Seconda prova: 0 Esito: NON AMMESSO
Record  188 Prima prova: 41 Seconda prova: 77 Esito: AMMESSO
Record  189 Prima prova: 21 Seconda prova: 11 Esito: AMMESSO
Record  190 Prima prova: 44 Seconda prova: 72 Esito: AMMESSO
Record  191 Prima prova: 11 Seconda prova: 44 Esito: AMMESSO
Record  192 Prima prova: 49 Seconda prova: 70 Esito: AMMESSO
Record  193 Prima prova: 18 Seconda prova: 47 Esito: AMMESSO
Record  194 Prima prova: 44 Seconda prova: 9 Esito: NON AMMESSO
Record  195 Prima prova: 13 Seconda prova: 38 Esito: AMMESSO
Record  196 Prima prova: 22 Seconda prova: 65 Esito: AMMESSO
Record  197 Prima prova: 42 Seconda prova: 13 Esito: NON AMMESSO
Record  198 Prima prova: 12 Seconda prova: 5 Esito: AMMESSO
Record  199 Prima prova: 28 Seconda prova: 78 Esito: AMMESSO
Record  200 Prima prova: 37 Seconda prova: 44 Esito: AMMESSO
Record  201 Prima prova: 14 Seconda prova: 58 Esito: AMMESSO
Record  202 Prima prova: 33 Seconda prova: 52 Esito: AMMESSO
Record  203 Prima prova: 33 Seconda prova: 36 Esito: AMMESSO
Record  204 Prima prova: 22 Seconda prova: 88 Esito: AMMESSO
Record  205 Prima prova: 29 Seconda prova: 16 Esito: AMMESSO
Record  206 Prima prova: 34 Seconda prova: 52 Esito: AMMESSO
Record  207 Prima prova: 34 Seconda prova: 59 Esito: AMMESSO
Record  208 Prima prova: 19 Seconda prova: 82 Esito: AMMESSO
Record  209 Prima prova: 12 Seconda prova: 9 Esito: AMMESSO
Record  210 Prima prova: 46 Seconda prova: 16 Esito: NON AMMESSO
Record  211 Prima prova: 29 Seconda prova: 22 Esito: AMMESSO
Record  212 Prima prova: 43 Seconda prova: 29 Esito: NON AMMESSO
Record  213 Prima prova: 24 Seconda prova: 87 Esito: AMMESSO
Record  214 Prima prova: 23 Seconda prova: 81 Esito: AMMESSO
Record  215 Prima prova: 36 Seconda prova: 3 Esito: NON AMMESSO
Record  216 Prima prova: 20 Seconda prova: 77 Esito: AMMESSO
Record  217 Prima prova: 35 Seconda prova: 83 Esito: AMMESSO
Record  218 Prima prova: 22 Seconda prova: 22 Esito: AMMESSO
Record  219 Prima prova: 17 Seconda prova: 61 Esito: AMMESSO
Record  220 Prima prova: 14 Seconda prova: 67 Esito: AMMESSO
Record  221 Prima prova: 41 Seconda prova: 71 Esito: AMMESSO
Record  222 Prima prova: 18 Seconda prova: 40 Esito: AMMESSO
Record  223 Prima prova: 22 Seconda prova: 43 Esito: AMMESSO
Record  224 Prima prova: 19 Seconda prova: 38 Esito: AMMESSO
Record  225 Prima prova: 31 Seconda prova: 15 Esito: NON AMMESSO
Record  226 Prima prova: 32 Seconda prova: 1 Esito: NON AMMESSO
Record  227 Prima prova: 25 Seconda prova: 38 Esito: AMMESSO
Record  228 Prima prova: 22 Seconda prova: 73 Esito: AMMESSO
Record  229 Prima prova: 20 Seconda prova: 64 Esito: AMMESSO
Record  230 Prima prova: 32 Seconda prova: 91 Esito: AMMESSO
Record  231 Prima prova: 37 Seconda prova: 80 Esito: AMMESSO
Record  232 Prima prova: 37 Seconda prova: 31 Esito: AMMESSO
Record  233 Prima prova: 35 Seconda prova: 0 Esito: NON AMMESSO
Record  234 Prima prova: 31 Seconda prova: 84 Esito: AMMESSO
Record  235 Prima prova: 34 Seconda prova: 64 Esito: AMMESSO
Record  236 Prima prova: 30 Seconda prova: 40 Esito: AMMESSO
Record  237 Prima prova: 24 Seconda prova: 71 Esito: AMMESSO
Record  238 Prima prova: 42 Seconda prova: 67 Esito: AMMESSO
Record  239 Prima prova: 16 Seconda prova: 3 Esito: NON AMMESSO
Record  240 Prima prova: 12 Seconda prova: 68 Esito: AMMESSO
Record  241 Prima prova: 17 Seconda prova: 61 Esito: AMMESSO
Record  242 Prima prova: 38 Seconda prova: 56 Esito: AMMESSO
Record  243 Prima prova: 10 Seconda prova: 0 Esito: NON AMMESSO
Record  244 Prima prova: 22 Seconda prova: 26 Esito: AMMESSO
Record  245 Prima prova: 36 Seconda prova: 85 Esito: AMMESSO
Record  246 Prima prova: 17 Seconda prova: 34 Esito: AMMESSO
Record  247 Prima prova: 36 Seconda prova: 87 Esito: AMMESSO
Record  248 Prima prova: 36 Seconda prova: 31 Esito: AMMESSO
Record  249 Prima prova: 45 Seconda prova: 18 Esito: NON AMMESSO
Record  250 Prima prova: 16 Seconda prova: 50 Esito: AMMESSO
Record  251 Prima prova: 43 Seconda prova: 67 Esito: AMMESSO
Record  252 Prima prova: 46 Seconda prova: 19 Esito: NON AMMESSO
Record  253 Prima prova: 25 Seconda prova: 70 Esito: AMMESSO
Record  254 Prima prova: 44 Seconda prova: 54 Esito: AMMESSO
Record  255 Prima prova: 39 Seconda prova: 93 Esito: AMMESSO
Record  256 Prima prova: 19 Seconda prova: 92 Esito: AMMESSO
Record  257 Prima prova: 32 Seconda prova: 93 Esito: AMMESSO
Record  258 Prima prova: 29 Seconda prova: 55 Esito: AMMESSO
Record  259 Prima prova: 47 Seconda prova: 79 Esito: AMMESSO
Record  260 Prima prova: 42 Seconda prova: 59 Esito: AMMESSO
Record  261 Prima prova: 36 Seconda prova: 99 Esito: AMMESSO
Record  262 Prima prova: 47 Seconda prova: 32 Esito: NON AMMESSO
Record  263 Prima prova: 44 Seconda prova: 58 Esito: AMMESSO
Record  264 Prima prova: 35 Seconda prova: 75 Esito: AMMESSO
Record  265 Prima prova: 41 Seconda prova: 79 Esito: AMMESSO
Record  266 Prima prova: 20 Seconda prova: 60 Esito: AMMESSO
Record  267 Prima prova: 28 Seconda prova: 16 Esito: AMMESSO
Record  268 Prima prova: 41 Seconda prova: 86 Esito: AMMESSO
Record  269 Prima prova: 44 Seconda prova: 66 Esito: AMMESSO
Record  270 Prima prova: 26 Seconda prova: 61 Esito: AMMESSO
Record  271 Prima prova: 33 Seconda prova: 64 Esito: AMMESSO
Record  272 Prima prova: 31 Seconda prova: 14 Esito: NON AMMESSO
Record  273 Prima prova: 33 Seconda prova: 3 Esito: NON AMMESSO
Record  274 Prima prova: 38 Seconda prova: 51 Esito: AMMESSO
Record  275 Prima prova: 43 Seconda prova: 51 Esito: AMMESSO
Record  276 Prima prova: 14 Seconda prova: 48 Esito: AMMESSO
Record  277 Prima prova: 30 Seconda prova: 4 Esito: NON AMMESSO
Record  278 Prima prova: 42 Seconda prova: 38 Esito: AMMESSO
Record  279 Prima prova: 35 Seconda prova: 45 Esito: AMMESSO
Record  280 Prima prova: 15 Seconda prova: 41 Esito: AMMESSO
Record  281 Prima prova: 19 Seconda prova: 40 Esito: AMMESSO
Record  282 Prima prova: 10 Seconda prova: 71 Esito: AMMESSO
Record  283 Prima prova: 32 Seconda prova: 81 Esito: AMMESSO
Record  284 Prima prova: 33 Seconda prova: 44 Esito: AMMESSO
Record  285 Prima prova: 29 Seconda prova: 99 Esito: AMMESSO
Record  286 Prima prova: 12 Seconda prova: 7 Esito: AMMESSO
Record  287 Prima prova: 35 Seconda prova: 59 Esito: AMMESSO
Record  288 Prima prova: 18 Seconda prova: 21 Esito: AMMESSO
Record  289 Prima prova: 35 Seconda prova: 92 Esito: AMMESSO
Record  290 Prima prova: 39 Seconda prova: 46 Esito: AMMESSO
Record  291 Prima prova: 27 Seconda prova: 85 Esito: AMMESSO
Record  292 Prima prova: 48 Seconda prova: 94 Esito: AMMESSO
Record  293 Prima prova: 45 Seconda prova: 76 Esito: AMMESSO
Record  294 Prima prova: 23 Seconda prova: 53 Esito: AMMESSO
Record  295 Prima prova: 18 Seconda prova: 47 Esito: AMMESSO
Record  296 Prima prova: 47 Seconda prova: 46 Esito: AMMESSO
Record  297 Prima prova: 45 Seconda prova: 96 Esito: AMMESSO
Record  298 Prima prova: 17 Seconda prova: 45 Esito: AMMESSO
Record  299 Prima prova: 41 Seconda prova: 76 Esito: AMMESSO
Record  300 Prima prova: 46 Seconda prova: 25 Esito: NON AMMESSO
Record  301 Prima prova: 40 Seconda prova: 96 Esito: AMMESSO
Record  302 Prima prova: 23 Seconda prova: 40 Esito: AMMESSO
Record  303 Prima prova: 32 Seconda prova: 55 Esito: AMMESSO
Record  304 Prima prova: 34 Seconda prova: 19 Esito: NON AMMESSO
Record  305 Prima prova: 29 Seconda prova: 36 Esito: AMMESSO
Record  306 Prima prova: 36 Seconda prova: 91 Esito: AMMESSO
Record  307 Prima prova: 18 Seconda prova: 60 Esito: AMMESSO
Record  308 Prima prova: 44 Seconda prova: 10 Esito: NON AMMESSO
Record  309 Prima prova: 24 Seconda prova: 19 Esito: AMMESSO
Record  310 Prima prova: 35 Seconda prova: 59 Esito: AMMESSO
Record  311 Prima prova: 37 Seconda prova: 59 Esito: AMMESSO
Record  312 Prima prova: 12 Seconda prova: 56 Esito: AMMESSO
Record  313 Prima prova: 32 Seconda prova: 24 Esito: AMMESSO
Record  314 Prima prova: 10 Seconda prova: 34 Esito: AMMESSO
Record  315 Prima prova: 10 Seconda prova: 92 Esito: AMMESSO
Record  316 Prima prova: 34 Seconda prova: 77 Esito: AMMESSO
Record  317 Prima prova: 45 Seconda prova: 93 Esito: AMMESSO
Record  318 Prima prova: 16 Seconda prova: 44 Esito: AMMESSO
Record  319 Prima prova: 29 Seconda prova: 79 Esito: AMMESSO
Record  320 Prima prova: 35 Seconda prova: 96 Esito: AMMESSO
Record  321 Prima prova: 16 Seconda prova: 29 Esito: AMMESSO
Record  322 Prima prova: 45 Seconda prova: 36 Esito: NON AMMESSO
Record  323 Prima prova: 45 Seconda prova: 74 Esito: AMMESSO
Record  324 Prima prova: 29 Seconda prova: 27 Esito: AMMESSO
Record  325 Prima prova: 47 Seconda prova: 12 Esito: NON AMMESSO
Record  326 Prima prova: 44 Seconda prova: 62 Esito: AMMESSO
Record  327 Prima prova: 38 Seconda prova: 92 Esito: AMMESSO
Record  328 Prima prova: 17 Seconda prova: 28 Esito: AMMESSO
Record  329 Prima prova: 16 Seconda prova: 20 Esito: AMMESSO
Record  330 Prima prova: 35 Seconda prova: 17 Esito: NON AMMESSO
Record  331 Prima prova: 15 Seconda prova: 22 Esito: AMMESSO
Record  332 Prima prova: 47 Seconda prova: 1 Esito: NON AMMESSO
Record  333 Prima prova: 16 Seconda prova: 11 Esito: AMMESSO
Record  334 Prima prova: 28 Seconda prova: 64 Esito: AMMESSO
Record  335 Prima prova: 46 Seconda prova: 10 Esito: NON AMMESSO
Record  336 Prima prova: 34 Seconda prova: 7 Esito: NON AMMESSO
Record  337 Prima prova: 25 Seconda prova: 49 Esito: AMMESSO
Record  338 Prima prova: 27 Seconda prova: 29 Esito: AMMESSO
Record  339 Prima prova: 19 Seconda prova: 91 Esito: AMMESSO
Record  340 Prima prova: 32 Seconda prova: 19 Esito: NON AMMESSO
Record  341 Prima prova: 11 Seconda prova: 43 Esito: AMMESSO
Record  342 Prima prova: 42 Seconda prova: 75 Esito: AMMESSO
Record  343 Prima prova: 24 Seconda prova: 99 Esito: AMMESSO
Record  344 Prima prova: 11 Seconda prova: 52 Esito: AMMESSO
Record  345 Prima prova: 18 Seconda prova: 66 Esito: AMMESSO
Record  346 Prima prova: 37 Seconda prova: 32 Esito: AMMESSO
Record  347 Prima prova: 45 Seconda prova: 64 Esito: AMMESSO
Record  348 Prima prova: 23 Seconda prova: 5 Esito: NON AMMESSO
Record  349 Prima prova: 40 Seconda prova: 80 Esito: AMMESSO
Record  350 Prima prova: 37 Seconda prova: 68 Esito: AMMESSO
Record  351 Prima prova: 46 Seconda prova: 31 Esito: NON AMMESSO
Record  352 Prima prova: 40 Seconda prova: 29 Esito: NON AMMESSO
Record  353 Prima prova: 42 Seconda prova: 18 Esito: NON AMMESSO
Record  354 Prima prova: 33 Seconda prova: 5 Esito: NON AMMESSO
Record  355 Prima prova: 14 Seconda prova: 15 Esito: AMMESSO
Record  356 Prima prova: 19 Seconda prova: 13 Esito: AMMESSO
Record  357 Prima prova: 33 Seconda prova: 5 Esito: NON AMMESSO
Record  358 Prima prova: 45 Seconda prova: 94 Esito: AMMESSO
Record  359 Prima prova: 12 Seconda prova: 92 Esito: AMMESSO
Record  360 Prima prova: 28 Seconda prova: 25 Esito: AMMESSO
Record  361 Prima prova: 33 Seconda prova: 16 Esito: NON AMMESSO
Record  362 Prima prova: 33 Seconda prova: 47 Esito: AMMESSO
Record  363 Prima prova: 42 Seconda prova: 92 Esito: AMMESSO
Record  364 Prima prova: 31 Seconda prova: 58 Esito: AMMESSO
Record  365 Prima prova: 39 Seconda prova: 22 Esito: NON AMMESSO
Record  366 Prima prova: 20 Seconda prova: 63 Esito: AMMESSO
Record  367 Prima prova: 31 Seconda prova: 1 Esito: NON AMMESSO
Record  368 Prima prova: 47 Seconda prova: 34 Esito: NON AMMESSO
Record  369 Prima prova: 18 Seconda prova: 52 Esito: AMMESSO
Record  370 Prima prova: 26 Seconda prova: 30 Esito: AMMESSO
Record  371 Prima prova: 37 Seconda prova: 64 Esito: AMMESSO
Record  372 Prima prova: 27 Seconda prova: 26 Esito: AMMESSO
Record  373 Prima prova: 38 Seconda prova: 33 Esito: AMMESSO
Record  374 Prima prova: 18 Seconda prova: 75 Esito: AMMESSO
Record  375 Prima prova: 20 Seconda prova: 68 Esito: AMMESSO
Record  376 Prima prova: 10 Seconda prova: 84 Esito: AMMESSO
Record  377 Prima prova: 44 Seconda prova: 60 Esito: AMMESSO
Record  378 Prima prova: 22 Seconda prova: 66 Esito: AMMESSO
Record  379 Prima prova: 31 Seconda prova: 84 Esito: AMMESSO
Record  380 Prima prova: 20 Seconda prova: 25 Esito: AMMESSO
Record  381 Prima prova: 12 Seconda prova: 51 Esito: AMMESSO
Record  382 Prima prova: 45 Seconda prova: 61 Esito: AMMESSO
Record  383 Prima prova: 31 Seconda prova: 82 Esito: AMMESSO
Record  384 Prima prova: 48 Seconda prova: 73 Esito: AMMESSO
Record  385 Prima prova: 23 Seconda prova: 35 Esito: AMMESSO
Record  386 Prima prova: 11 Seconda prova: 2 Esito: AMMESSO
Record  387 Prima prova: 10 Seconda prova: 48 Esito: AMMESSO
Record  388 Prima prova: 21 Seconda prova: 70 Esito: AMMESSO
Record  389 Prima prova: 42 Seconda prova: 50 Esito: AMMESSO
Record  390 Prima prova: 28 Seconda prova: 7 Esito: NON AMMESSO
Record  391 Prima prova: 17 Seconda prova: 48 Esito: AMMESSO
Record  392 Prima prova: 46 Seconda prova: 4 Esito: NON AMMESSO
Record  393 Prima prova: 13 Seconda prova: 24 Esito: AMMESSO
Record  394 Prima prova: 38 Seconda prova: 61 Esito: AMMESSO
Record  395 Prima prova: 13 Seconda prova: 96 Esito: AMMESSO
